| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
| col_26_track_17 | Shalva Aslanishvili's Collection | Mtibluri | Aslanishvilis_koleqcia_-_Mtibluri_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mtibluri_Pshavi.mp3 | Isaki Piranishvili from Sno village | 1929-1950 | Khevi |
| col_26_track_93 | Shalva Aslanishvili's Collection | Mtibluri | Aslanishvilis_koleqcia_-_Mtibluri_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mtibluri_Khevi.mp3 | Isaki Piranishvili from Sno village | 1929-1950 | Khevi |
| col_26_track_142 | Shalva Aslanishvili's Collection | Mtibluri | Aslanishvilis_koleqcia_-_Mtibluri_Khevsureti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mtibluri_Khevsureti.mp3 | Isaki Piranishvili from Sno village | 1929-1950 | Khevsureti |
| col_26_track_131 | Shalva Aslanishvili's Collection | Mtibluri Shairi | Aslanishvilis_koleqcia_-_Mtibluri_Shairi_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mtibluri_Shairi_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_113 | Shalva Aslanishvili's Collection | Mun Ilan | Aslanishvilis_koleqcia_-_Mun_Ilan_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mun_Ilan_Mtatusheti.mp3 | Unknown performers from Zemo Alvani village | 1929-1950 | Tusheti |
| col_26_track_96 | Shalva Aslanishvili's Collection | Mushis Shairi | Aslanishvilis_koleqcia_-_Mushis_Shairi_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Mushis_Shairi_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_98 | Shalva Aslanishvili's Collection | Namgluri | Aslanishvilis_koleqcia_-_Namgluri_Mtiuleti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Namgluri_Mtiuleti.mp3 | Unknown performers from Kvesheti village | 1929-1950 | Mtiuleti |
| col_26_track_14 | Shalva Aslanishvili's Collection | Nana | Aslanishvilis_koleqcia_-_Nana_Mtiuleti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Nana_Mtiuleti.mp3 | Unknown performers from Kvesheti village | 1929-1950 | Mtiuleti |
| col_26_track_39 | Shalva Aslanishvili's Collection | Nana | Aslanishvilis_koleqcia_-_Nana_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Nana_Pshavi.mp3 | Unknown performers from Kvesheti village | 1929-1950 | Pshavi |
| col_26_track_99 | Shalva Aslanishvili's Collection | Ogro-Chogro | Aslanishvilis_koleqcia_-_Ogro_Chogro_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Ogro_Chogro_Racha.mp3 | Unknown performers from Sheubani village | 1929-1950 | Racha |
| col_26_track_123 | Shalva Aslanishvili's Collection | Osie | Aslanishvilis_koleqcia_-_Osie_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Osie_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_8 | Shalva Aslanishvili's Collection | Pandurze Leksaoba | Aslanishvilis_koleqcia_-_Pandurze_Leksaoba_Khevsureti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Pandurze_Leksaoba_Khevsureti.mp3 | Unknown performers from Akusho village, Tsikhegorgi | 1929-1950 | Khevsureti |
| col_26_track_118 | Shalva Aslanishvili's Collection | Pandurze Leksaoba | Aslanishvilis_koleqcia_-_Pandurze_Leksaoba2_Khevsureti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Pandurze_Leksaoba2_Khevsureti.mp3 | Unknown performers from Akusho village, Tsikhegorgi | 1929-1950 | Khevsureti |
| col_26_track_27 | Shalva Aslanishvili's Collection | Perkhisa | Aslanishvilis_koleqcia_-_Perkhisa_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisa_Pshavi.mp3 | Unknown performers from Gogolaurta village | 1929-1950 | Pshavi |
| col_26_track_35 | Shalva Aslanishvili's Collection | Perkhisa | Aslanishvilis_koleqcia_-_Perkhisa2_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisa2_Pshavi.mp3 | Unknown performers from Gogolaurta village | 1929-1950 | Pshavi |
| col_26_track_147 | Shalva Aslanishvili's Collection | Perkhisa | Aslanishvilis_koleqcia_-_Perkhisa3_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisa3_Pshavi.mp3 | Unknown performers from Gogolaurta village | 1929-1950 | Pshavi |
| col_26_track_105 | Shalva Aslanishvili's Collection | Perkhisa | Aslanishvilis_koleqcia_-_Perkhisa_Gudamakari.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisa_Gudamakari.mp3 | Unknown performers from Gogolaurta village | 1929-1950 | Gudamakari |
| col_26_track_127 | Shalva Aslanishvili's Collection | Perkhisuli | Aslanishvilis_koleqcia_-_Perkhisuli.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisuli.mp3 | Givargi Tamaskhanov and Jakhota Khutishvili from Gergeti village | 1929-1950 | Khevi |
| col_26_track_122 | Shalva Aslanishvili's Collection | Perkhisuli | Aslanishvilis_koleqcia_-_Perkhisuli_Mtiuleti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhisuli_Mtiuleti.mp3 | Givargi Tamaskhanov and Jakhota Khutishvili from Gergeti village | 1929-1950 | Mtiuleti |
| col_26_track_132 | Shalva Aslanishvili's Collection | Perkhuli | Aslanishvilis_koleqcia_-_Perkhuli_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhuli_Khevi.mp3 | Givargi Tamaskhanov and Jakhota Khutishvili from Gergeti village | 1929-1950 | Khevi |
| col_26_track_138 | Shalva Aslanishvili's Collection | Perkhuli | Aslanishvilis_koleqcia_-_Perkhuli2_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhuli2_Khevi.mp3 | Givargi Tamaskhanov and Jakhota Khutishvili from Gergeti village | 1929-1950 | Khevi |
| col_26_track_42 | Shalva Aslanishvili's Collection | Perkhuli | Aslanishvilis_koleqcia_-_Perkhuli_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Perkhuli_Racha.mp3 | Givargi Tamaskhanov and Jakhota Khutishvili from Gergeti village | 1929-1950 | Racha |
| col_26_track_89 | Shalva Aslanishvili's Collection | Pshauri | Aslanishvilis_koleqcia_-_Pshauri_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Pshauri_Pshavi.mp3 | Unknown performers from Chargali village | 1929-1950 | Pshavi |
| col_26_track_120 | Shalva Aslanishvili's Collection | Pshauri Simgera | Aslanishvilis_koleqcia_-_Pshauri_Simgera_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Pshauri_Simgera_Pshavi.mp3 | Unknown performers from Shuapkho village | 1929-1950 | Pshavi |
| col_26_track_156 | Shalva Aslanishvili's Collection | Sadam | Aslanishvilis_koleqcia_-_Sadam_Svaneti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Sadam_Svaneti.mp3 | Unknown performers from Pari village | 1929-1950 | Svaneti |
| col_26_track_33 | Shalva Aslanishvili's Collection | Sadam Bolonakluli | Aslanishvilis_koleqcia_-_Sadam_Bolonakluli_Svaneti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Sadam_Bolonakluli_Svaneti.mp3 | Unknown performers from Pari village | 1929-1950 | Svaneti |
| col_26_track_73 | Shalva Aslanishvili's Collection | Sakvarelia Samshoblos Mtebi | Aslanishvilis_koleqcia_-_Sakvarelia_Samshoblos_Mtebi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Sakvarelia_Samshoblos_Mtebi.mp3 | Zhenia Nakudaidze and Marusa Khutsaidze from Kumelaurta village | 1929-1950 | Tusheti |
| col_26_track_13 | Shalva Aslanishvili's Collection | Sakvarlis Javri | Aslanishvilis_koleqcia_-_Sakvarlis_Javri_Guria.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Sakvarlis_Javri_Guria.mp3 | Unknown performers from Guria | 1929-1950 | Guria |
| col_26_track_106 | Shalva Aslanishvili's Collection | Samaia | Aslanishvilis_koleqcia_-_Samaia_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Samaia_Pshavi.mp3 | Davit Turmanuli, Aleksi Kunashvili, Kakichashvili and Sologha Nadirashvili from Gogolaurta village | 1929-1950 | Pshavi |
| col_26_track_139 | Shalva Aslanishvili's Collection | Samaia | Aslanishvilis_koleqcia_-_Samaia2_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Samaia2_Pshavi.mp3 | Davit Turmanuli, Aleksi Kunashvili, Kakichashvili and Sologha Nadirashvili from Gogolaurta village | 1929-1950 | Pshavi |
| col_26_track_47 | Shalva Aslanishvili's Collection | Samgloviaro Simgera | Aslanishvilis_koleqcia_-_Samgloviaro_Simgera_Khevsureti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Samgloviaro_Simgera_Khevsureti.mp3 | Unknown performers from Biso village | 1929-1950 | Khevsureti |
| col_26_track_43 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Khevi.mp3 | Unknown performers from Glola village | 1929-1950 | Khevi |
| col_26_track_80 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao2_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao2_Khevi.mp3 | Unknown performers from Glola village | 1929-1950 | Khevi |
| col_26_track_110 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Mtatusheti.mp3 | Unknown performers from Glola village | 1929-1950 | Tusheti |
| col_26_track_52 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao2_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao2_Mtatusheti.mp3 | Unknown performers from Glola village | 1929-1950 | Tusheti |
| col_26_track_44 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao3_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao3_Mtatusheti.mp3 | Unknown performers from Zemo Alvani village | 1929-1950 | Tusheti |
| col_26_track_37 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao4_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao4_Mtatusheti.mp3 | Unknown performers from Zemo Alvani village | 1929-1950 | Tusheti |
| col_26_track_130 | Shalva Aslanishvili's Collection | Satsekvao | Aslanishvilis_koleqcia_-_Satsekvao_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_54 | Shalva Aslanishvili's Collection | Satsekvao Chianurze | Aslanishvilis_koleqcia_-_Satsekvao_Chianurze_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Chianurze_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_59 | Shalva Aslanishvili's Collection | Satsekvao Garmonze | Aslanishvilis_koleqcia_-_Satsekvao_Garmonze_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Garmonze_Pshavi.mp3 | Unknown performers from Shuapkho village | 1929-1950 | Pshavi |
| col_26_track_3 | Shalva Aslanishvili's Collection | Satsekvao Garmonze | Aslanishvilis_koleqcia_-_Satsekvao_Garmonze2_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Garmonze2_Pshavi.mp3 | Unknown performers from Shuapkho village | 1929-1950 | Pshavi |
| col_26_track_92 | Shalva Aslanishvili's Collection | Satsekvao Garmonze | Aslanishvilis_koleqcia_-_Satsekvao_Garmonze3_Pshavi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Satsekvao_Garmonze3_Pshavi.mp3 | Unknown performers from Shuapkho village | 1929-1950 | Pshavi |
| col_26_track_15 | Shalva Aslanishvili's Collection | Shairebi | Aslanishvilis_koleqcia_-_Shairebi_Mtiuleti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shairebi_Mtiuleti.mp3 | Unknown performers from Kvesheti village | 1929-1950 | Mtiuleti |
| col_26_track_21 | Shalva Aslanishvili's Collection | Shairebi | Aslanishvilis_koleqcia_-_Shairebi_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shairebi_Racha.mp3 | Unknown performers from Tsedisi village | 1929-1950 | Racha |
| col_26_track_4 | Shalva Aslanishvili's Collection | Shavo Kurshao | Aslanishvilis_koleqcia_-_Shavo_Kurshao_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shavo_Kurshao_Racha.mp3 | Nestor Bidzishvili from Glola village | 1929-1950 | Racha |
| col_26_track_6 | Shalva Aslanishvili's Collection | Shen Romelma Gananatlen | Aslanishvilis_koleqcia_-_Shen_Romelma_Gananatlen.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shen_Romelma_Gananatlen.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_148 | Shalva Aslanishvili's Collection | Shisha Da Gergil | Aslanishvilis_koleqcia_-_Shisha_Da_Gergil_Svaneti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shisha_Da_Gergil_Svaneti.mp3 | Unknown performers from Mestia | 1929-1950 | Svaneti |
| col_26_track_94 | Shalva Aslanishvili's Collection | Shiola Gudushauri | Aslanishvilis_koleqcia_-_Shiola_Gudushauri_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shiola_Gudushauri_Khevi.mp3 | Unknown performers from Sno village | 1929-1950 | Khevi |
| col_26_track_7 | Shalva Aslanishvili's Collection | Shiola Gudushauri | Aslanishvilis_koleqcia_-_Shiola_Gudushauri2_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shiola_Gudushauri2_Khevi.mp3 | Unknown performers from Sno village | 1929-1950 | Khevi |
| col_26_track_34 | Shalva Aslanishvili's Collection | Shiola Gudushauri | Aslanishvilis_koleqcia_-_Shiola_Gudushauri3_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Shiola_Gudushauri3_Khevi.mp3 | Unknown performers from Sno village | 1929-1950 | Khevi |
| col_26_track_2 | Shalva Aslanishvili's Collection | Simgera Stalinze | Aslanishvilis_koleqcia_-_Simgera_Stalinze_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Simgera_Stalinze_Racha.mp3 | Unknown performers from Tsedisi village | 1929-1950 | Racha |
| col_26_track_153 | Shalva Aslanishvili's Collection | Simgera Andro Shadurze | Aslanishvilis_koleqcia_-_Simgera_Andro_Shadurze_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Simgera_Andro_Shadurze_Khevi.mp3 | Amateur choir from Kazbegi village | 1929-1950 | Khevi |
| col_26_track_57 | Shalva Aslanishvili's Collection | Smuri | Aslanishvilis_koleqcia_-_Smuri_Gudamakari.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Smuri_Gudamakari.mp3 | Ivane Tsiklauri and Aleksi Bekauri from Gamsi village | 1929-1950 | Gudamakari |
| col_26_track_146 | Shalva Aslanishvili's Collection | Smuri | Aslanishvilis_koleqcia_-_Smuri2_Gudamakari.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Smuri2_Gudamakari.mp3 | Ivane Tsiklauri and Aleksi Bekauri from Gamsi village | 1929-1950 | Gudamakari |
| col_26_track_136 | Shalva Aslanishvili's Collection | Smuri | Aslanishvilis_koleqcia_-_Smuri3_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Smuri3_Khevi.mp3 | Ivane Tsiklauri and Aleksi Bekauri from Gamsi village | 1929-1950 | Khevi |
| col_26_track_16 | Shalva Aslanishvili's Collection | Supruli | Aslanishvilis_koleqcia_-_Supruli_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Supruli_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_125 | Shalva Aslanishvili's Collection | Tamariki | Aslanishvilis_koleqcia_-_Tamariki_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tamariki_Racha.mp3 | Unknown performers from Ghebi village | 1929-1950 | Racha |
| col_26_track_133 | Shalva Aslanishvili's Collection | Tasshi Mgera | Aslanishvilis_koleqcia_-_Tasshi_Mgera_Khevsureti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tasshi_Mgera_Khevsureti.mp3 | Gogia Likokeli from Likoki | 1929-1950 | Khevsureti |
| col_26_track_40 | Shalva Aslanishvili's Collection | Tirili | Aslanishvilis_koleqcia_-_Tirili_Khevi.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tirili_Khevi.mp3 | N. Kirikashvili from Kazbegi village | 1929-1950 | Khevi |
| col_26_track_81 | Shalva Aslanishvili's Collection | Tirili | Aslanishvilis_koleqcia_-_Tirili2_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tirili2_Mtatusheti.mp3 | N. Kirikashvili from Kazbegi village | 1929-1950 | Tusheti |
| col_26_track_50 | Shalva Aslanishvili's Collection | Tsovas Tirili | Aslanishvilis_koleqcia_-_Tsovas_Tirili_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tsovas_Tirili_Mtatusheti.mp3 | Zhenia Nakudaidze from Kumelaurta village | 1929-1950 | Tusheti |
| col_26_track_71 | Shalva Aslanishvili's Collection | Tkhroba | Aslanishvilis_koleqcia_-_Txroba_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Txroba_Racha.mp3 | Unknown performers from Tsedisi village | 1929-1950 | Racha |
| col_26_track_65 | Shalva Aslanishvili's Collection | Tskhau Krisdesh | Aslanishvilis_koleqcia_-_Tskhau_Krisdesh_Bolonakluli_Svaneti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tskhau_Krisdesh_Bolonakluli_Svaneti.mp3 | Unknown performers from Svaneti | 1929-1950 | Svaneti |
| col_26_track_72 | Shalva Aslanishvili's Collection | Tseduruli | Aslanishvilis_koleqcia_-_Tseduruli_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tseduruli_Racha.mp3 | Unknown performers from Tsedisi village | 1929-1950 | Racha |
| col_26_track_145 | Shalva Aslanishvili's Collection | Tseretelma Dagvibara | Aslanishvilis_koleqcia_-_Tseretelma_Dagvibara_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Tseretelma_Dagvibara_Racha.mp3 | Unknown performers from Glola village | 1929-1950 | Racha |
| col_26_track_77 | Shalva Aslanishvili's Collection | Unda Mogtsero Tserili | Aslanishvilis_koleqcia_-_Unda_Mogcero_Cerili_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Unda_Mogcero_Cerili_Mtatusheti.mp3 | Kristine Kindolauri and Babula Iauridze from Shenako village | 1929-1950 | Tusheti |
| col_26_track_18 | Shalva Aslanishvili's Collection | Usatauro | Aslanishvilis_koleqcia_-_Usatauro_Mtatusheti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Usatauro_Mtatusheti.mp3 | Zhenia Nakudaidze with garmon from Kumelaurta village | 1929-1950 | Tusheti |
| col_26_track_87 | Shalva Aslanishvili's Collection | Vakhtanguri | Aslanishvilis_koleqcia_-_Vakhtanguri_Guria.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Vakhtanguri_Guria.mp3 | Unknown performers from Guria | 1929-1950 | Guria |
| col_26_track_30 | Shalva Aslanishvili's Collection | Zari | Aslanishvilis_koleqcia_-_Zari_Svaneti.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Zari_Svaneti.mp3 | Gurmach Rezesidze and Ilia Gardani from Pari village | 1929-1950 | Svaneti |
| col_26_track_46 | Shalva Aslanishvili's Collection | Zari | Aslanishvilis_koleqcia_-_Zari_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqcia_-_Zari_Racha.mp3 | Unknown performers from Sheubani village | 1929-1950 | Racha |
| col_26_track_108 | Shalva Aslanishvili's Collection | Zruni | Aslanishvilis_koleqciai_-_Zruni_Racha.mp3 | Shalva Aslanishvili's collection/Aslanishvilis_koleqciai_-_Zruni_Racha.mp3 | Unknown performers from Ghebi village | 1929-1950 | Racha |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_27_track_4 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Gonja | Agmosavleti_-_Gonja.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Gonja.mp3 | Unknown performers from East Georgian Highlands | Unknown | East Georgia |
| col_27_track_8 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Gonjaoba | Agmosavleti_-_Gonjaoba.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Gonjaoba.mp3 | Unknown performers from East Georgian Highlands | Unknown | East Georgia |
| col_27_track_6 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Iavnane | Agmosavleti_-_Iavnane.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Iavnane.mp3 | Unknown performers from Mokhevi region | Unknown | East Georgia |
| col_27_track_12 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Kalis Simgera | Agmosavleti_-_Qalis_Simghera.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Qalis_Simghera.mp3 | Unknown performers from Tusheti region | Unknown | East Georgia |
| col_27_track_1 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Khuturidze Tarasas Simgera | Agmosavleti_-_Khuturize_Tarasis_Simghera.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Khuturize_Tarasis_Simghera.mp3 | Unknown performers from Tusheti region | Unknown | East Georgia |
| col_27_track_17 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Tushuri Mgzavruli | Agmosavleti_-_Mgzavruli.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Mgzavruli.mp3 | Unknown performers from Tusheti region | Unknown | East Georgia |
| col_27_track_11 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Mtiuluri Satsekvao | Agmosavleti_-_Satsekvao.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Satsekvao.mp3 | Unknown performers from Mtiuleti region | Unknown | East Georgia |
| col_27_track_3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Nana | Agmosavleti_-_Nana(Kartl-Kakheti).mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Kartl-Kakheti).mp3 | Unknown performers from East Georgian Highlands | Unknown | East Georgia |
| col_27_track_10 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Nana | Agmosavleti_-_Nana(Kartl_Kakheti)2.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Kartl_Kakheti)2.mp3 | Unknown performers from East Georgian Highlands | Unknown | East Georgia |
| col_27_track_16 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Mokheuri Nana | Agmosavleti_-_Nana(Khevi).mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Khevi).mp3 | Unknown performers from Mokhevi region | Unknown | East Georgia |
| col_27_track_9 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Mokheuri Nana | Agmosavleti_-_Nana(Khevi)2.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Khevi)2.mp3 | Unknown performers from Mokhevi region | Unknown | East Georgia |
| col_27_track_14 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Mtiuluri Nana | Agmosavleti_-_Nana(Mtiuleti).mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Mtiuleti).mp3 | Unknown performers from Mtiuleti region | Unknown | East Georgia |
| col_27_track_15 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Mtiuluri Nana | Agmosavleti_-_Nana(Mtiuleti)2.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nana(Mtiuleti)2.mp3 | Unknown performers from Mtiuleti region | Unknown | East Georgia |
| col_27_track_7 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Nane | Agmosavleti_-_Nane(Tianeti).mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Nane(Tianeti).mp3 | Unknown performers from Tianeti region | Unknown | East Georgia |
| col_27_track_5 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Obolsa | Agmosavleti_-_Obolsa.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Obolsa.mp3 | Unknown performers from East Georgian Highlands | Unknown | East Georgia |
| col_27_track_13 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Tushi Kalis Tirili | Agmosavleti_-_Tushi_Qalis_Tirili.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Tushi_Qalis_Tirili.mp3 | Unknown performers from Tusheti region | Unknown | East Georgia |
| col_27_track_2 | აღმოსავლეთ საქართველოს ქალთა სიმღერები | Tushuri Satrpialo | Agmosavleti_-_Tushuri_Satrfialo.mp3 | აღმოსავლეთ საქართველოს ქალთა სიმღერები/Agmosavleti_-_Tushuri_Satrfialo.mp3 | Unknown performers from Tusheti region | Unknown | East Georgia |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_28_track_46 | Tamar Mamaladze's 1950 Lilvakebi | Akvnis Nana | Lilvakebi_-_Akvnis_Nana_51.mp3 | Tamar Mamaladze's 1950 Lilvakebi/Lilvakebi_-_Akvnis_Nana_51.mp3 | Unknown performers from Akhalsopeli village (with panduri) | 1950-51 | Kakheti |
